Local Government Directory,,,,,,,,,,,,,
All Villages of Gujarat(State code : 24) State,,,,,,,,,,,,,
,,,,,,,,,,,,,
S.No.,District Code,District Name,Sub-District Code,Sub-District Name,Village Code,Village Version,Village Name ,Village Name,Village Category,Village Status,Census 2001 Code,Census 2011 Code,
252,438,Ahmedabad,6167,Dholera,511940,2,Zankhi,,Rural,Inhabitant,00554500,511940,
253,438,Ahmedabad,3783,Dholka,511704,1,Ambaliyara,,Rural,Inhabitant,00530900,511704,
254,438,Ahmedabad,3783,Dholka,511726,1,Ambareli,,Rural,Inhabitant,00533100,511726,
255,438,Ahmedabad,3783,Dholka,511717,1,Ambethi,,Rural,Inhabitant,00532200,511717,
256,438,Ahmedabad,3783,Dholka,511754,1,Anandpura,,Rural,Inhabitant,00535900,511754,
257,438,Ahmedabad,3783,Dholka,511729,1,Andhari,,Rural,Inhabitant,00533400,511729,
258,438,Ahmedabad,3783,Dholka,511746,1,Arnej,,Rural,Inhabitant,00535100,511746,
259,438,Ahmedabad,3783,Dholka,511694,1,Badarkha,,Rural,Inhabitant,00529900,511694,
260,438,Ahmedabad,3783,Dholka,511723,1,Begva,,Rural,Inhabitant,00532800,511723,
261,438,Ahmedabad,3783,Dholka,511719,1,Bhetawada,,Rural,Inhabitant,00532400,511719,
262,438,Ahmedabad,3783,Dholka,511762,1,Bholad,,Rural,Inhabitant,00536700,511762,
263,438,Ahmedabad,3783,Dholka,511751,1,Bhumli,,Rural,Inhabitant,00535600,511751,
264,438,Ahmedabad,3783,Dholka,511747,1,Bhurkhi,,Rural,Inhabitant,00535200,511747,
265,438,Ahmedabad,3783,Dholka,511698,1,Chaloda,,Rural,Inhabitant,00530300,511698,
266,438,Ahmedabad,3783,Dholka,511696,1,Chandisar,,Rural,Inhabitant,00530100,511696,
267,438,Ahmedabad,3783,Dholka,511721,1,Dadusar,,Rural,Inhabitant,00532600,511721,
268,438,Ahmedabad,3783,Dholka,511744,1,Dholi,,Rural,Inhabitant,00534900,511744,
269,438,Ahmedabad,3783,Dholka,511713,2,Dholka (Urban),,Urban,Inhabitant,00531800,511713,
270,438,Ahmedabad,3783,Dholka,511741,1,Ganesar,,Rural,Inhabitant,00534600,511741,
271,438,Ahmedabad,3783,Dholka,511742,1,Ganol,,Rural,Inhabitant,00534700,511742,
272,438,Ahmedabad,3783,Dholka,511732,1,Girand,,Rural,Inhabitant,00533700,511732,
273,438,Ahmedabad,3783,Dholka,511748,1,Gundi,,Rural,Inhabitant,00535300,511748,
274,438,Ahmedabad,3783,Dholka,511734,1,Ingoli,,Rural,Inhabitant,00533900,511734,
275,438,Ahmedabad,3783,Dholka,511756,1,Jakhda,,Rural,Inhabitant,00536100,511756,
276,438,Ahmedabad,3783,Dholka,511710,1,Jalalpur Godhaneshvar,,Rural,Inhabitant,00531500,511710,
277,438,Ahmedabad,3783,Dholka,511702,1,Jalalpur Vazifa,,Rural,Inhabitant,00530700,511702,
278,438,Ahmedabad,3783,Dholka,511749,1,Javaraj,,Rural,Inhabitant,00535400,511749,
279,438,Ahmedabad,3783,Dholka,511725,1,Kadipur,,Rural,Inhabitant,00533000,511725,
280,438,Ahmedabad,3783,Dholka,511736,1,Kaliyapura,,Rural,Inhabitant,00534100,511736,
281,438,Ahmedabad,3783,Dholka,511708,1,Kalyanpur,,Rural,Inhabitant,00531300,511708,
282,438,Ahmedabad,3783,Dholka,511724,1,Kariyana,,Rural,Inhabitant,00532900,511724,
283,438,Ahmedabad,3783,Dholka,511735,1,Kauka,,Rural,Inhabitant,00534000,511735,
284,438,Ahmedabad,3783,Dholka,511745,1,Kesargadh,,Rural,Inhabitant,00535000,511745,
285,438,Ahmedabad,3783,Dholka,511711,1,Khanpur,,Rural,Inhabitant,00531600,511711,
286,438,Ahmedabad,3783,Dholka,511737,1,Kharanti,,Rural,Inhabitant,00534200,511737,
287,438,Ahmedabad,3783,Dholka,511715,1,Khatripur,,Rural,Inhabitant,00532000,511715,
288,438,Ahmedabad,3783,Dholka,511738,1,Koth,,Rural,Inhabitant,00534300,511738,
289,438,Ahmedabad,3783,Dholka,511706,1,Lana,,Rural,Inhabitant,00531100,511706,
290,438,Ahmedabad,3783,Dholka,511760,1,Loliya,,Rural,Inhabitant,00536500,511760,
291,438,Ahmedabad,3783,Dholka,511764,1,Maflipur (Og),,Urban,Inhabitant,,511764,
292,438,Ahmedabad,3783,Dholka,511763,1,Moti Boru,,Rural,Inhabitant,00536800,511763,
293,438,Ahmedabad,3783,Dholka,511712,1,Mujpur,,Rural,Inhabitant,00531700,511712,
294,438,Ahmedabad,3783,Dholka,511757,1,Nani Boru,,Rural,Inhabitant,00536200,511757,
295,438,Ahmedabad,3783,Dholka,511720,1,Nesda,,Rural,Inhabitant,00532500,511720,
296,438,Ahmedabad,3783,Dholka,511727,1,Paldi,,Rural,Inhabitant,00533200,511727,
297,438,Ahmedabad,3783,Dholka,511728,1,Pisawada,,Rural,Inhabitant,00533300,511728,
298,438,Ahmedabad,3783,Dholka,511703,1,Rajpur,,Rural,Inhabitant,00530800,511703,
299,438,Ahmedabad,3783,Dholka,511714,1,Rampur,,Rural,Inhabitant,00531900,511714,
300,438,Ahmedabad,3783,Dholka,511753,1,Rampura,,Rural,Inhabitant,00535800,511753,
301,438,Ahmedabad,3783,Dholka,511701,1,Ranoda,,Rural,Inhabitant,00530600,511701,
302,438,Ahmedabad,3783,Dholka,511743,1,Raypur,,Rural,Inhabitant,00534800,511743,
303,438,Ahmedabad,3783,Dholka,511739,1,Rupgadh,,Rural,Inhabitant,00534400,511739,
304,438,Ahmedabad,3783,Dholka,511716,1,Sahij,,Rural,Inhabitant,00532100,511716,
305,438,Ahmedabad,3783,Dholka,511761,1,Samani,,Rural,Inhabitant,00536600,511761,
306,438,Ahmedabad,3783,Dholka,511758,1,Saragvala,,Rural,Inhabitant,00536300,511758,
307,438,Ahmedabad,3783,Dholka,511722,1,Sarandi,,Rural,Inhabitant,00532700,511722,
308,438,Ahmedabad,3783,Dholka,511695,1,Saroda,,Rural,Inhabitant,00530000,511695,
309,438,Ahmedabad,3783,Dholka,511705,1,Sathal,,Rural,Inhabitant,00531000,511705,
310,438,Ahmedabad,3783,Dholka,511699,1,Shekhdi,,Rural,Inhabitant,00530400,511699,
311,438,Ahmedabad,3783,Dholka,511707,1,Shiyawada,,Rural,Inhabitant,00531200,511707,
312,438,Ahmedabad,3783,Dholka,511740,1,Simej,,Rural,Inhabitant,00534500,511740,
313,438,Ahmedabad,3783,Dholka,511700,1,Sindhraj,,Rural,Inhabitant,00530500,511700,
314,438,Ahmedabad,3783,Dholka,511718,1,Transad,,Rural,Inhabitant,00532300,511718,
315,438,Ahmedabad,3783,Dholka,511759,1,Uteliya,,Rural,Inhabitant,00536400,511759,
316,438,Ahmedabad,3783,Dholka,511709,1,Valthera,,Rural,Inhabitant,00531400,511709,
317,438,Ahmedabad,3783,Dholka,511755,1,Varna,,Rural,Inhabitant,00536000,511755,
318,438,Ahmedabad,3783,Dholka,511697,1,Vasna Keliya,,Rural,Inhabitant,00530200,511697,
319,438,Ahmedabad,3783,Dholka,511752,1,Vataman,,Rural,Inhabitant,00535700,511752,
320,438,Ahmedabad,3783,Dholka,511731,1,Vautha,,Rural,Inhabitant,00533600,511731,
321,438,Ahmedabad,3783,Dholka,511750,1,Vejalka,,Rural,Inhabitant,00535500,511750,
322,438,Ahmedabad,3783,Dholka,511733,1,Virdi,,Rural,Inhabitant,00533800,511733,
323,438,Ahmedabad,3783,Dholka,511730,1,Virpur,,Rural,Inhabitant,00533500,511730,
324,438,Ahmedabad,6513,Ghatlodiya,930058,2,Ambali,Ambali,Urban,Inhabitant,,000000,
325,438,Ahmedabad,6513,Ghatlodiya,930051,2,Bhadaj,Bhadaj,Urban,Inhabitant,,000000,
326,438,Ahmedabad,6513,Ghatlodiya,930057,2,Bodakdev,Bodakdev,Urban,Inhabitant,,000000,
327,438,Ahmedabad,6513,Ghatlodiya,930049,2,Chenpur,Chenpur,Urban,Inhabitant,,000000,
328,438,Ahmedabad,6513,Ghatlodiya,930046,2,Chharodi,Chharodi,Urban,Inhabitant,,000000,
329,438,Ahmedabad,6513,Ghatlodiya,930053,2,Ghatlodiya,Ghatlodiya,Urban,Inhabitant,,000000,
330,438,Ahmedabad,6513,Ghatlodiya,930050,2,Gota,Gota,Urban,Inhabitant,,000000,
331,438,Ahmedabad,6513,Ghatlodiya,930054,2,Hebatpur,Hebatpur,Urban,Inhabitant,,000000,
332,438,Ahmedabad,6513,Ghatlodiya,930048,2,Jagatpur,Jagatpur,Urban,Inhabitant,,000000,
333,438,Ahmedabad,6513,Ghatlodiya,930059,2,Memnagar,Memnagar,Urban,Inhabitant,,000000,
334,438,Ahmedabad,6513,Ghatlodiya,930047,2,Ognaj,Ognaj,Urban,Inhabitant,,000000,
335,438,Ahmedabad,6513,Ghatlodiya,930055,2,Shilaj,Shilaj,Urban,Inhabitant,,000000,
336,438,Ahmedabad,6513,Ghatlodiya,930052,2,Sola,Sola,Urban,Inhabitant,,000000,
337,438,Ahmedabad,6513,Ghatlodiya,930056,2,Thaltej,Thaltej,Urban,Inhabitant,,000000,
338,438,Ahmedabad,6513,Ghatlodiya,930045,2,Tragad,Tragad,Urban,Inhabitant,,000000,
339,438,Ahmedabad,3777,Mandal,511409,1,Anandpura,,Rural,Inhabitant,00500600,511409,
340,438,Ahmedabad,3777,Mandal,511410,1,Dadhana,,Rural,Inhabitant,00500700,511410,
341,438,Ahmedabad,3777,Mandal,511417,1,Dalod,,Rural,Inhabitant,00501400,511417,
342,438,Ahmedabad,3777,Mandal,511433,1,Dhedhasana,,Rural,Inhabitant,00503000,511433,
343,438,Ahmedabad,3777,Mandal,511436,1,Endla,,Rural,Inhabitant,00503300,511436,
344,438,Ahmedabad,3777,Mandal,511403,2,Hansalpur,Hansalpur,Rural,Inhabitant,00500000,511403,
345,438,Ahmedabad,3777,Mandal,511412,1,Jalisana,,Rural,Inhabitant,00500900,511412,
346,438,Ahmedabad,3777,Mandal,511405,1,Kachrol,,Rural,Inhabitant,00500200,511405,
347,438,Ahmedabad,3777,Mandal,511430,1,Kadvasan,,Rural,Inhabitant,00502700,511430,
348,438,Ahmedabad,3777,Mandal,511408,2,Kanpura (Shinaj),,Rural,Inhabitant,00500500,511408,
349,438,Ahmedabad,3777,Mandal,511435,1,Karshanpura,,Rural,Inhabitant,00503200,511435,
350,438,Ahmedabad,3777,Mandal,511418,1,Kunpur,,Rural,Inhabitant,00501500,511418,
351,438,Ahmedabad,3777,Mandal,511429,1,Mandal,,Rural,Inhabitant,00502600,511429,
352,438,Ahmedabad,3777,Mandal,511424,1,Manpura,,Rural,Inhabitant,00502100,511424,
353,438,Ahmedabad,3777,Mandal,511428,1,Mithapur,,Rural,Inhabitant,00502500,511428,
354,438,Ahmedabad,3777,Mandal,511437,1,Nana Ubhada,,Rural,Inhabitant,00503400,511437,
355,438,Ahmedabad,3777,Mandal,511431,1,Navagam,,Rural,Inhabitant,00502800,511431,
356,438,Ahmedabad,3777,Mandal,511413,1,Nayakpur,,Rural,Inhabitant,00501000,511413,
357,438,Ahmedabad,3777,Mandal,511438,1,Odaki,,Rural,Inhabitant,00503500,511438,
358,438,Ahmedabad,3777,Mandal,511432,1,Rakhiyana,,Rural,Inhabitant,00502900,511432,
359,438,Ahmedabad,3777,Mandal,511434,1,Ribdi,,Rural,Inhabitant,00503100,511434,
360,438,Ahmedabad,3777,Mandal,511426,1,Sadra,,Rural,Inhabitant,00502300,511426,
361,438,Ahmedabad,3777,Mandal,511427,1,Sher,,Rural,Inhabitant,00502400,511427,
362,438,Ahmedabad,3777,Mandal,511407,1,Sinaj,,Rural,Inhabitant,00500400,511407,
363,438,Ahmedabad,3777,Mandal,511404,1,Sitapur,,Rural,Inhabitant,00500100,511404,
364,438,Ahmedabad,3777,Mandal,511425,1,Solgam,,Rural,Inhabitant,00502200,511425,
365,438,Ahmedabad,3777,Mandal,511439,1,Trent,,Rural,Inhabitant,00503600,511439,
366,438,Ahmedabad,3777,Mandal,511421,1,Ughroj,,Rural,Inhabitant,00501800,511421,
367,438,Ahmedabad,3777,Mandal,511422,1,Ughrojpura,,Rural,Inhabitant,00501900,511422,
368,438,Ahmedabad,3777,Mandal,511423,1,Ukardi,,Rural,Inhabitant,00502000,511423,
369,438,Ahmedabad,3777,Mandal,511416,1,Vanpardi,,Rural,Inhabitant,00501300,511416,
370,438,Ahmedabad,3777,Mandal,511414,1,Varmor,,Rural,Inhabitant,00501100,511414,
371,438,Ahmedabad,3777,Mandal,511419,1,Vasna Kunpur,,Rural,Inhabitant,00501600,511419,
372,438,Ahmedabad,3777,Mandal,511411,1,Vinchhan,,Rural,Inhabitant,00500800,511411,
373,438,Ahmedabad,3777,Mandal,511415,1,Vinzuvada,,Rural,Inhabitant,00501200,511415,
374,438,Ahmedabad,3777,Mandal,511420,2,Vitthalapur,,Rural,Inhabitant,00501700,511420,
375,438,Ahmedabad,3777,Mandal,511406,1,Zanzarava,,Rural,Inhabitant,00500300,511406,
376,438,Ahmedabad,6515,Maninagar,930029,2,Bagefirdosh,Bagefirdosh,Urban,Inhabitant,,000000,
377,438,Ahmedabad,6515,Maninagar,930031,2,Baherampura,Baherampura,Urban,Inhabitant,,000000,
378,438,Ahmedabad,6515,Maninagar,930023,2,Danilimda,Danilimda,Urban,Inhabitant,,000000,
379,438,Ahmedabad,6515,Maninagar,930030,2,Ghodasar,Ghodasar,Urban,Inhabitant,,000000,
380,438,Ahmedabad,6515,Maninagar,930022,2,Isanpur,Isanpur,Urban,Inhabitant,,000000,
381,438,Ahmedabad,6515,Maninagar,930028,2,Khokhara-Mahemdabad,Khokhara-Mahemdabad,Urban,Inhabitant,,000000,
382,438,Ahmedabad,6515,Maninagar,930027,2,Mithipur,Mithipur,Urban,Inhabitant,,000000,
383,438,Ahmedabad,6515,Maninagar,930021,2,Narol,Narol,Urban,Inhabitant,,000000,
384,438,Ahmedabad,6515,Maninagar,930025,2,Rajpur-Hirpur,Rajpur-Hirpur,Urban,Inhabitant,,000000,
385,438,Ahmedabad,6515,Maninagar,930026,2,Rakhiyal,Rakhiyal,Urban,Inhabitant,,000000,
386,438,Ahmedabad,6515,Maninagar,930024,2,Shaher-Kotda (Kot Area),Shaher-Kotda (Kot area),Urban,Inhabitant,,000000,
387,438,Ahmedabad,3781,Sabarmati,930063,1,Acher,Acher,Urban,Inhabitant,,000000,
388,438,Ahmedabad,3781,Sabarmati,930065,1,Chandlodiya,Chandlodiya,Urban,Inhabitant,,000000,
389,438,Ahmedabad,3781,Sabarmati,930069,1,Changizpur,Changizpur,Urban,Inhabitant,,000000,
390,438,Ahmedabad,3781,Sabarmati,930060,1,Chankheda,Chandkheda,Urban,Inhabitant,,000000,
391,438,Ahmedabad,3781,Sabarmati,930071,1,Chhadavad,Chhadavad,Urban,Inhabitant,,000000,
392,438,Ahmedabad,3781,Sabarmati,930061,1,Kali,Kali,Urban,Inhabitant,,000000,
393,438,Ahmedabad,3781,Sabarmati,930070,1,Kochrab,Kochrab,Urban,Inhabitant,,000000,
394,438,Ahmedabad,3781,Sabarmati,930062,1,Motera,Motera,Urban,Inhabitant,,000000,
395,438,Ahmedabad,3781,Sabarmati,930072,1,Paldi,Paldi,Urban,Inhabitant,,000000,
396,438,Ahmedabad,3781,Sabarmati,930064,1,Ranip,Ranip,Urban,Inhabitant,,000000,
397,438,Ahmedabad,3781,Sabarmati,930068,1,Shekhpur-Khanpur,Shekhpur-Khanpur,Urban,Inhabitant,,000000,
398,438,Ahmedabad,3781,Sabarmati,930067,1,Usmanpura,Usmanpura,Urban,Inhabitant,,000000,
399,438,Ahmedabad,3781,Sabarmati,930066,1,Vadaj,Vadaj,Urban,Inhabitant,,000000,
400,438,Ahmedabad,3781,Sabarmati,930073,1,Vasna,Vasna,Urban,Inhabitant,,000000,
401,438,Ahmedabad,3780,Sanand,511568,1,Anadej,,Rural,Inhabitant,00516500,511568,
402,438,Ahmedabad,3780,Sanand,511608,1,Aniyali,,Rural,Inhabitant,00521600,511608,
403,438,Ahmedabad,3780,Sanand,511586,1,Bakrana,,Rural,Inhabitant,00519100,511586,
404,438,Ahmedabad,3780,Sanand,511569,1,Bhavanpur,,Rural,Inhabitant,00516600,511569,
405,438,Ahmedabad,3780,Sanand,511579,1,Bol,,Rural,Inhabitant,00517800,511579,
406,438,Ahmedabad,3780,Sanand,511624,1,Changodar (Og),,Rural,Inhabitant,00520200,511624,
407,438,Ahmedabad,3780,Sanand,511585,1,Charal,,Rural,Inhabitant,00519000,511585,
408,438,Ahmedabad,3780,Sanand,511570,1,Chekhla,,Rural,Inhabitant,00516700,511570,
409,438,Ahmedabad,3780,Sanand,511574,1,Chharodi,,Rural,Inhabitant,00517300,511574,
410,438,Ahmedabad,3780,Sanand,511587,1,Daduka,,Rural,Inhabitant,00519200,511587,
411,438,Ahmedabad,3780,Sanand,511611,1,Daran,,Rural,Inhabitant,00521900,511611,
412,438,Ahmedabad,3780,Sanand,511564,1,Dodar,,Rural,Inhabitant,00516100,511564,
413,438,Ahmedabad,3780,Sanand,511592,1,Fangdi,,Rural,Inhabitant,00519700,511592,
414,438,Ahmedabad,3780,Sanand,511571,1,Garodiya,,Rural,Inhabitant,00516800,511571,
415,438,Ahmedabad,3780,Sanand,511615,1,Godhavi (Og),,Rural,Inhabitant,00516900,511615,
416,438,Ahmedabad,3780,Sanand,511582,1,Goraj,,Rural,Inhabitant,00518700,511582,
417,438,Ahmedabad,3780,Sanand,511605,1,Govinda,,Rural,Inhabitant,00521300,511605,
418,438,Ahmedabad,3780,Sanand,511584,1,Hirapur,,Rural,Inhabitant,00518900,511584,
419,438,Ahmedabad,3780,Sanand,511566,1,Iyava,,Rural,Inhabitant,00516300,511566,
420,438,Ahmedabad,3780,Sanand,511601,1,Juda,,Rural,Inhabitant,00520900,511601,
421,438,Ahmedabad,3780,Sanand,511610,1,Juwal,,Rural,Inhabitant,00521800,511610,
422,438,Ahmedabad,3780,Sanand,511578,1,Kalana,,Rural,Inhabitant,00517700,511578,
423,438,Ahmedabad,3780,Sanand,511618,1,Kaneti (Og),,Rural,Inhabitant,00518200,511618,
424,438,Ahmedabad,3780,Sanand,511599,1,Khicha,,Rural,Inhabitant,00520700,511599,
425,438,Ahmedabad,3780,Sanand,511573,1,Khoda,,Rural,Inhabitant,00517200,511573,
426,438,Ahmedabad,3780,Sanand,511575,1,Khoraj,,Rural,Inhabitant,00517400,511575,
427,438,Ahmedabad,3780,Sanand,511591,1,Kodaliya,,Rural,Inhabitant,00519600,511591,
428,438,Ahmedabad,3780,Sanand,511595,1,Kolat,,Rural,Inhabitant,00520000,511595,
429,438,Ahmedabad,3780,Sanand,511603,1,Kundal,,Rural,Inhabitant,00521100,511603,
430,438,Ahmedabad,3780,Sanand,511583,1,Kunvar,,Rural,Inhabitant,00518800,511583,
431,438,Ahmedabad,3780,Sanand,511593,1,Lekhamba,,Rural,Inhabitant,00519800,511593,
432,438,Ahmedabad,3780,Sanand,511612,1,Lodariyal,,Rural,Inhabitant,00522000,511612,
433,438,Ahmedabad,3780,Sanand,511589,1,Makhiyav,,Rural,Inhabitant,00519400,511589,
434,438,Ahmedabad,3780,Sanand,511617,1,Manipur (Og),,Rural,Inhabitant,00518100,511617,
435,438,Ahmedabad,3780,Sanand,511602,1,Mankol,,Rural,Inhabitant,00521000,511602,
436,438,Ahmedabad,3780,Sanand,511626,1,Matoda (Og),,Rural,Inhabitant,00522100,511626,
437,438,Ahmedabad,3780,Sanand,511588,1,Melasana,,Rural,Inhabitant,00519300,511588,
438,438,Ahmedabad,3780,Sanand,511600,1,Modasar,,Rural,Inhabitant,00520800,511600,
439,438,Ahmedabad,3780,Sanand,511625,1,Moraiya (Og),,Rural,Inhabitant,00520300,511625,
440,438,Ahmedabad,3780,Sanand,511596,1,Moti Devti,,Rural,Inhabitant,00520400,511596,
441,438,Ahmedabad,3780,Sanand,511598,1,Nani Devti,,Rural,Inhabitant,00520600,511598,
442,438,Ahmedabad,3780,Sanand,511565,1,Naranpura,,Rural,Inhabitant,00516200,511565,
443,438,Ahmedabad,3780,Sanand,511623,1,Navapura (Og),,Rural,Inhabitant,00520100,511623,
444,438,Ahmedabad,3780,Sanand,511616,1,Nidhrad (Og),,Rural,Inhabitant,00517000,511616,
445,438,Ahmedabad,3780,Sanand,511613,1,Palwada,,Rural,Inhabitant,00522300,511613,
446,438,Ahmedabad,3780,Sanand,511597,1,Pipan,,Rural,Inhabitant,00520500,511597,
447,438,Ahmedabad,3780,Sanand,511567,1,Rampura,,Rural,Inhabitant,00516400,511567,
448,438,Ahmedabad,3780,Sanand,511604,1,Rethal,,Rural,Inhabitant,00521200,511604,
449,438,Ahmedabad,3780,Sanand,511580,1,Rupavati,,Rural,Inhabitant,00517900,511580,
450,438,Ahmedabad,3780,Sanand,511622,1,Sanand (Rural) (Gibpura) (Og),,Both,Inhabitant,00518600,511622,
451,438,Ahmedabad,3780,Sanand,511620,1,Sanathal (Og),,Rural,Inhabitant,00518400,511620,
452,438,Ahmedabad,3780,Sanand,511627,1,Sari (Og),,Rural,Inhabitant,00522200,511627,
453,438,Ahmedabad,3780,Sanand,511619,1,Shela (Og),,Rural,Inhabitant,00518300,511619,
454,438,Ahmedabad,3780,Sanand,511577,1,Shiyawada,,Rural,Inhabitant,00517600,511577,
455,438,Ahmedabad,3780,Sanand,511594,1,Soyla,,Rural,Inhabitant,00519900,511594,
456,438,Ahmedabad,3780,Sanand,511614,1,Tajpur,,Rural,Inhabitant,00522400,511614,
457,438,Ahmedabad,3780,Sanand,511621,1,Telav (Og),,Rural,Inhabitant,00518500,511621,
458,438,Ahmedabad,3780,Sanand,511606,1,Upardal,,Rural,Inhabitant,00521400,511606,
459,438,Ahmedabad,3780,Sanand,511607,1,Vanaliya,,Rural,Inhabitant,00521500,511607,
460,438,Ahmedabad,3780,Sanand,511628,1,Vasna Chacharavadi (Og),,Rural,Inhabitant,00522500,511628,
461,438,Ahmedabad,3780,Sanand,511572,1,Vasna Iyava,,Rural,Inhabitant,00517100,511572,
462,438,Ahmedabad,3780,Sanand,511581,1,Vasodara,,Rural,Inhabitant,00518000,511581,
463,438,Ahmedabad,3780,Sanand,511590,1,Vinchhiya,,Rural,Inhabitant,00519500,511590,
464,438,Ahmedabad,3780,Sanand,511563,1,Virochannagar,,Rural,Inhabitant,00516000,511563,
465,438,Ahmedabad,3780,Sanand,511609,1,Zamp,,Rural,Inhabitant,00521700,511609,
466,438,Ahmedabad,3780,Sanand,511576,1,Zolapur,,Rural,Inhabitant,00517500,511576,
467,438,Ahmedabad,6516,Vatva,930038,2,Gyaspur,Gyaspur,Urban,Inhabitant,,000000,
468,438,Ahmedabad,6516,Vatva,511665,2,Hathijan,,Urban,Inhabitant,00527200,511665,
469,438,Ahmedabad,6516,Vatva,930040,2,Kamod,Kamod,Urban,Inhabitant,,000000,
470,438,Ahmedabad,6516,Vatva,930042,2,Lakshmipura,Lakshmipura,Urban,Inhabitant,,000000,
471,438,Ahmedabad,6516,Vatva,930041,3,Lambha,Lambha,Urban,Inhabitant,,000000,
472,438,Ahmedabad,6516,Vatva,930035,2,Odhav,Odhav,Urban,Inhabitant,,000000,
473,438,Ahmedabad,6516,Vatva,930036,2,Piplaj,Piplaj,Urban,Inhabitant,,000000,
474,438,Ahmedabad,6516,Vatva,930034,2,Ramol,Ramol,Urban,Inhabitant,,000000,
475,438,Ahmedabad,6516,Vatva,930039,2,Saijpur-Gopalpur,Saijpur-Gopalpur,Urban,Inhabitant,,000000,
476,438,Ahmedabad,6516,Vatva,930037,2,Shahvadi,Shahvadi,Urban,Inhabitant,,000000,
477,438,Ahmedabad,6516,Vatva,930033,2,Vastral,Vastral,Urban,Inhabitant,,000000,
478,438,Ahmedabad,6516,Vatva,930032,2,Vatva,Vatva,Urban,Inhabitant,,000000,
479,438,Ahmedabad,6516,Vatva,930044,2,Vinjhol,Vinjhol,Urban,Inhabitant,,000000,
480,438,Ahmedabad,6514,Vejalpur,930082,2,Badrabad,Badrabad,Urban,Inhabitant,,000000,
481,438,Ahmedabad,6514,Vejalpur,930084,2,Bakrol-Badrabad,Bakrol-Badrabad,Urban,Inhabitant,,000000,
482,438,Ahmedabad,6514,Vejalpur,930081,2,Fatehvadi,Fatehvadi,Urban,Inhabitant,,000000,
483,438,Ahmedabad,6514,Vejalpur,930075,2,Jodhpur,Jodhpur,Urban,Inhabitant,,000000,
484,438,Ahmedabad,6514,Vejalpur,930076,2,Makarba,Makarba,Urban,Inhabitant,,000000,
485,438,Ahmedabad,6514,Vejalpur,930078,2,Maktampur,Maktampur,Urban,Inhabitant,,000000,
486,438,Ahmedabad,6514,Vejalpur,930080,2,Okhaf,Okhaf,Urban,Inhabitant,,000000,
487,438,Ahmedabad,6514,Vejalpur,930079,2,Sarkhej,Sarkhej,Urban,Inhabitant,,000000,
488,438,Ahmedabad,6514,Vejalpur,930083,2,Vanzar,Vanzar,Urban,Inhabitant,,000000,
489,438,Ahmedabad,6514,Vejalpur,930074,2,Vastrapur,Vastrapur,Urban,Inhabitant,,000000,
490,438,Ahmedabad,6514,Vejalpur,930077,2,Vejalpur,Vejalpur,Urban,Inhabitant,,000000,
491,438,Ahmedabad,3779,Viramgam,511554,1,Asalgam,,Rural,Inhabitant,00515100,511554,
492,438,Ahmedabad,3779,Viramgam,511504,1,Bhadana,,Rural,Inhabitant,00510100,511504,
493,438,Ahmedabad,3779,Viramgam,511501,1,Bhavda,,Rural,Inhabitant,00509800,511501,
494,438,Ahmedabad,3779,Viramgam,511509,1,Bhojva,,Urban,Inhabitant,00510600,511509,
495,438,Ahmedabad,3779,Viramgam,511503,1,Chanothiya,,Rural,Inhabitant,00510000,511503,
496,438,Ahmedabad,3779,Viramgam,511498,1,Chuninapura,,Rural,Inhabitant,00509500,511498,
497,438,Ahmedabad,3779,Viramgam,511495,1,Dalsana,,Rural,Inhabitant,00509200,511495,
498,438,Ahmedabad,3779,Viramgam,511507,1,Dediyasan,,Rural,Inhabitant,00510400,511507,
499,438,Ahmedabad,3779,Viramgam,511500,1,Devpura,,Rural,Inhabitant,00509700,511500,
500,438,Ahmedabad,3779,Viramgam,511506,1,Dhakdi,,Rural,Inhabitant,00510300,511506,
501,438,Ahmedabad,3779,Viramgam,511519,1,Dumana,,Rural,Inhabitant,00511600,511519,
502,438,Ahmedabad,3779,Viramgam,511550,1,Ghoda,,Rural,Inhabitant,00514700,511550,
503,438,Ahmedabad,3779,Viramgam,511520,1,Goraiya,,Rural,Inhabitant,00511700,511520,
504,438,Ahmedabad,3779,Viramgam,511532,1,Hansalpur Sereshvar,,Urban,Inhabitant,00512900,511532,
505,438,Ahmedabad,3779,Viramgam,511536,1,Jakhwada,,Rural,Inhabitant,00513300,511536,
506,438,Ahmedabad,3779,Viramgam,511511,1,Jaksi,,Rural,Inhabitant,00510800,511511,
507,438,Ahmedabad,3779,Viramgam,511546,1,Jalampura,,Rural,Inhabitant,00514300,511546,
508,438,Ahmedabad,3779,Viramgam,511555,1,Jetapur,,Rural,Inhabitant,00515200,511555,
509,438,Ahmedabad,3779,Viramgam,511510,1,Juna Padar,,Rural,Inhabitant,00510700,511510,
510,438,Ahmedabad,3779,Viramgam,511514,1,Kadipur,,Rural,Inhabitant,00511100,511514,
511,438,Ahmedabad,3779,Viramgam,511508,1,Kaliyana,,Rural,Inhabitant,00510500,511508,
512,438,Ahmedabad,3779,Viramgam,511551,1,Kamijla,,Rural,Inhabitant,00514800,511551,
513,438,Ahmedabad,3779,Viramgam,511523,1,Kankaravadi,,Rural,Inhabitant,00512000,511523,
